unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,2,1,1,0,1,0.1154543,0.1158866
SB_LC,2,1,1,0,2,0.1306597,0.1320176
SB_LC,2,1,1,0,3,0.1458782,0.1478595
SB_LC,2,1,1,1,1,0.1141102,0.1141742
SB_LC,2,1,1,1,2,0.1291816,0.1299129
SB_LC,2,1,1,1,3,0.1444748,0.1459365
SB_LC,2,1,1,2,1,0.1294763,0.1299189
SB_LC,2,1,1,2,2,0.1429581,0.1431804
SB_LC,2,1,1,2,3,0.1591401,0.1595383
SB_LC,2,1,2,0,1,0.1168341,0.1172818
SB_LC,2,1,2,0,2,0.1320709,0.1334824
SB_LC,2,1,2,0,3,0.1471436,0.1490589
SB_LC,2,1,2,1,1,0.1193514,0.1198919
SB_LC,2,1,2,1,2,0.1317814,0.1333804
SB_LC,2,1,2,1,3,0.1471513,0.1495471
SB_LC,2,1,2,2,1,0.1261176,0.1252674
SB_LC,2,1,2,2,2,0.1426265,0.1417078
SB_LC,2,1,2,2,3,0.1588477,0.1578892
SB_LC,2,2,0,0,1,0.1124634,0.1142398
SB_LC,2,2,0,0,2,0.1295006,0.1308951
SB_LC,2,2,0,0,3,0.1462631,0.1474476
SB_LC,2,2,0,1,1,0.1068913,0.1100052
SB_LC,2,2,0,1,2,0.1195663,0.1229117
SB_LC,2,2,0,1,3,0.1346893,0.1387351
SB_LC,2,2,0,2,1,0.121471,0.1233749
SB_LC,2,2,0,2,2,0.1357509,0.1368349
SB_LC,2,2,0,2,3,0.1522727,0.1531859
SB_LC,2,2,1,0,1,0.1698048,0.1510903
SB_LC,2,2,1,0,2,0.1875437,0.1701756
SB_LC,2,2,1,0,3,0.206074,0.1898196
SB_LC,2,2,1,1,1,0.1590732,0.1400902
SB_LC,2,2,1,1,2,0.1755308,0.1587121
SB_LC,2,2,1,1,3,0.1926138,0.1776996
SB_LC,2,2,1,2,1,0.1782676,0.1592232
SB_LC,2,2,1,2,2,0.1939274,0.1755591
SB_LC,2,2,1,2,3,0.2118727,0.1948841
SB_LC,2,2,2,0,1,0.1866292,0.1595702
SB_LC,2,2,2,0,2,0.2045818,0.1791446
SB_LC,2,2,2,0,3,0.2234402,0.1992248
SB_LC,2,2,2,1,1,0.1794876,0.1537677
SB_LC,2,2,2,1,2,0.1941989,0.1701302
SB_LC,2,2,2,1,3,0.2112825,0.1894937
SB_LC,2,2,2,2,1,0.1900752,0.1613354
SB_LC,2,2,2,2,2,0.2089212,0.1815723
SB_LC,2,2,2,2,3,0.2278524,0.2015336
SB_LC,2,3,0,0,1,0.1133286,0.1152167
SB_LC,2,3,0,0,2,0.1302815,0.1316472
SB_LC,2,3,0,0,3,0.1469015,0.1481893
SB_LC,2,3,0,1,1,0.1064301,0.1100521
SB_LC,2,3,0,1,2,0.1189473,0.123338
SB_LC,2,3,0,1,3,0.1342159,0.1392421
SB_LC,2,3,0,2,1,0.1184988,0.1220295
SB_LC,2,3,0,2,2,0.1321624,0.135398
SB_LC,2,3,0,2,3,0.1481381,0.1514808
SB_LC,2,3,1,0,1,0.1143855,0.1159623
SB_LC,2,3,1,0,2,0.130762,0.1323281
SB_LC,2,3,1,0,3,0.1474845,0.14892
SB_LC,2,3,1,1,1,0.1030669,0.1057505
SB_LC,2,3,1,1,2,0.1178016,0.1210866
SB_LC,2,3,1,1,3,0.13312,0.1368261
SB_LC,2,3,1,2,1,0.1186575,0.1220151
SB_LC,2,3,1,2,2,0.132385,0.135419
SB_LC,2,3,1,2,3,0.1484065,0.1516202
SB_LC,2,3,2,0,1,0.1148874,0.1170928
SB_LC,2,3,2,0,2,0.1312372,0.1331908
SB_LC,2,3,2,0,3,0.1476574,0.1494484
SB_LC,2,3,2,1,1,0.1070149,0.1109912
SB_LC,2,3,2,1,2,0.1196132,0.1237273
SB_LC,2,3,2,1,3,0.1346872,0.1398393
SB_LC,2,3,2,2,1,0.114314,0.1170922
SB_LC,2,3,2,2,2,0.1308022,0.1332383
SB_LC,2,3,2,2,3,0.1468032,0.1491127
SB_LC,2,4,0,0,1,0.11192,0.1172377
SB_LC,2,4,0,0,2,0.1282433,0.1324262
SB_LC,2,4,0,0,3,0.1444341,0.1488153
SB_LC,2,4,0,1,1,0.1066709,0.1224805
SB_LC,2,4,0,1,2,0.1187319,0.1262727
SB_LC,2,4,0,1,3,0.1334402,0.1406789
SB_LC,2,4,0,2,1,0.1173949,0.1308885
SB_LC,2,4,0,2,2,0.130573,0.1356182
SB_LC,2,4,0,2,3,0.1464739,0.1519146
SB_LC,2,4,1,0,1,0.1163135,0.1185412
SB_LC,2,4,1,0,2,0.1326771,0.1377659
SB_LC,2,4,1,0,3,0.149068,0.1501526
SB_LC,2,4,1,1,1,0.1064504,0.1107399
SB_LC,2,4,1,1,2,0.1210531,0.1226724
SB_LC,2,4,1,1,3,0.1363083,0.1386448
SB_LC,2,4,1,2,1,0.1204125,0.1272148
SB_LC,2,4,1,2,2,0.133758,0.135386
SB_LC,2,4,1,2,3,0.1502473,0.1521697
SB_LC,2,4,2,0,1,0.1460095,0.1367469
SB_LC,2,4,2,0,2,0.1635981,0.1551783
SB_LC,2,4,2,0,3,0.1814501,0.1737316
SB_LC,2,4,2,1,1,0.1395581,0.1314267
SB_LC,2,4,2,1,2,0.1529239,0.1464322
SB_LC,2,4,2,1,3,0.1698001,0.1647222
SB_LC,2,4,2,2,1,0.1457952,0.1358995
SB_LC,2,4,2,2,2,0.163564,0.1543024
SB_LC,2,4,2,2,3,0.1814509,0.1730275
SB_LC,2,5,0,0,1,0.1551062,0.145136
SB_LC,2,5,0,0,2,0.1740663,0.1665668
SB_LC,2,5,0,0,3,0.1929653,0.1858753
SB_LC,2,5,0,1,1,0.1439103,0.1353678
SB_LC,2,5,0,1,2,0.1567728,0.152527
SB_LC,2,5,0,1,3,0.1732176,0.1706143
SB_LC,2,5,0,2,1,0.1461296,0.1375949
SB_LC,2,5,0,2,2,0.1597998,0.1522922
SB_LC,2,5,0,2,3,0.1761447,0.1725855
SB_LC,2,5,1,0,1,0.1482462,0.1429598
SB_LC,2,5,1,0,2,0.1656055,0.1600714
SB_LC,2,5,1,0,3,0.184268,0.1788638
SB_LC,2,5,1,1,1,0.1329199,0.1272795
SB_LC,2,5,1,1,2,0.1472053,0.1432705
SB_LC,2,5,1,1,3,0.1631601,0.1605465
SB_LC,2,5,1,2,1,0.1378891,0.1338371
SB_LC,2,5,1,2,2,0.1515031,0.1485324
SB_LC,2,5,1,2,3,0.167048,0.1649296
SB_LC,2,5,2,0,1,0.1017672,0.109943
SB_LC,2,5,2,0,2,0.1174808,0.1248909
SB_LC,2,5,2,0,3,0.1329726,0.1397965
SB_LC,2,5,2,1,1,0.0893967,0.0990483
SB_LC,2,5,2,1,2,0.1003039,0.1102111
SB_LC,2,5,2,1,3,0.1130802,0.1241017
SB_LC,2,5,2,2,1,0.0887939,0.0969271
SB_LC,2,5,2,2,2,0.1018356,0.1102209
SB_LC,2,5,2,2,3,0.1147992,0.1236177
SB_LC,2,6,0,0,1,0.1167999,0.1201957
SB_LC,2,6,0,0,2,0.1344443,0.1376334
SB_LC,2,6,0,0,3,0.1509942,0.1543512
SB_LC,2,6,0,1,1,0.1107917,0.1152577
SB_LC,2,6,0,1,2,0.1238001,0.129094
SB_LC,2,6,0,1,3,0.1388614,0.1448975
SB_LC,2,6,0,2,1,0.1107584,0.1150711
SB_LC,2,6,0,2,2,0.1229585,0.1277314
SB_LC,2,6,0,2,3,0.1376633,0.1435597
SB_LC,2,6,1,0,1,0.131971,0.1295463
SB_LC,2,6,1,0,2,0.1461715,0.1447508
SB_LC,2,6,1,0,3,0.1627812,0.161512
SB_LC,2,6,1,1,1,0.1207259,0.1182502
SB_LC,2,6,1,1,2,0.1330212,0.132389
SB_LC,2,6,1,1,3,0.1488349,0.148889
SB_LC,2,6,1,2,1,0.1245524,0.1227583
SB_LC,2,6,1,2,2,0.1337062,0.1335155
SB_LC,2,6,1,2,3,0.1493227,0.1500438
SB_LC,2,6,2,0,1,0.1289793,0.1273526
SB_LC,2,6,2,0,2,0.1436277,0.1428907
SB_LC,2,6,2,0,3,0.1602272,0.1594984
SB_LC,2,6,2,1,1,0.121744,0.1212517
SB_LC,2,6,2,1,2,0.131775,0.1327484
SB_LC,2,6,2,1,3,0.1475606,0.1492355
SB_LC,2,6,2,2,1,0.1169347,0.1154763
SB_LC,2,6,2,2,2,0.1293417,0.1290936
SB_LC,2,6,2,2,3,0.1449233,0.1452223
SB_LC,2,7,0,0,1,0.1108748,0.1157911
SB_LC,2,7,0,0,2,0.1282542,0.1325735
SB_LC,2,7,0,0,3,0.1448264,0.1488779
SB_LC,2,7,0,1,1,0.1076877,0.1142229
SB_LC,2,7,0,1,2,0.1206646,0.1275483
SB_LC,2,7,0,1,3,0.1362331,0.1434699
SB_LC,2,7,0,2,1,0.0986004,0.1048547
SB_LC,2,7,0,2,2,0.1097141,0.1169525
SB_LC,2,7,0,2,3,0.1240501,0.13226
SB_LC,2,7,1,0,1,0.1168,0.1160451
SB_LC,2,7,1,0,2,0.1332268,0.1315924
SB_LC,2,7,1,0,3,0.149481,0.1472157
SB_LC,2,7,1,1,1,0.1076317,0.108108
SB_LC,2,7,1,1,2,0.1223658,0.1226414
SB_LC,2,7,1,1,3,0.1374888,0.1373125
SB_LC,2,7,1,2,1,0.1036277,0.103969
SB_LC,2,7,1,2,2,0.1150386,0.1157517
SB_LC,2,7,1,2,3,0.1291995,0.1304914
SB_LC,2,7,2,0,1,0.0985787,0.1064822
SB_LC,2,7,2,0,2,0.1136753,0.1206784
SB_LC,2,7,2,0,3,0.128699,0.1357273
SB_LC,2,7,2,1,1,0.0945376,0.1039252
SB_LC,2,7,2,1,2,0.1062568,0.1158186
SB_LC,2,7,2,1,3,0.1199378,0.1300901
SB_LC,2,7,2,2,1,0.0816803,0.0897271
SB_LC,2,7,2,2,2,0.0935258,0.1025234
SB_LC,2,7,2,2,3,0.106385,0.1160759
SB_LC,3,0,0,0,1,0.1957906,0.2274656
SB_LC,3,0,0,0,2,0.2071712,0.2387254
SB_LC,3,0,0,0,3,0.2185518,0.2499852
SB_LC,3,0,0,0,4,0.2299325,0.261245
SB_LC,3,0,0,1,1,0.2174265,0.246863
SB_LC,3,0,0,1,2,0.2287053,0.2577
SB_LC,3,0,0,1,3,0.239984,0.2685369
SB_LC,3,0,0,1,4,0.2512628,0.2793739
SB_LC,3,0,0,1,5,0.2625415,0.2902108
SB_LC,3,0,0,1,6,0.2738202,0.3010478
SB_LC,3,0,0,1,7,0.285099,0.3118847
SB_LC,3,0,0,2,1,0.208416,0.2397832
SB_LC,3,0,0,2,2,0.2190433,0.2494388
SB_LC,3,0,0,2,3,0.2296706,0.2590944
SB_LC,3,0,0,2,4,0.2402979,0.26875
SB_LC,3,0,0,2,5,0.2509253,0.2784055
SB_LC,3,0,0,3,1,0.2226083,0.2458602
SB_LC,3,0,0,3,2,0.2342385,0.2563877
SB_LC,3,0,0,3,3,0.2458687,0.2669152
SB_LC,3,0,0,3,4,0.2574989,0.2774427
SB_LC,3,0,0,3,5,0.2691291,0.2879702
SB_LC,3,0,0,4,1,0.2001834,0.2206117
SB_LC,3,0,0,4,2,0.2130758,0.2339518
SB_LC,3,0,0,4,3,0.2259682,0.2472919
SB_LC,3,0,0,5,1,0.2429154,0.2927803
SB_LC,3,0,0,5,2,0.249805,0.3000853
SB_LC,3,0,0,5,3,0.2566946,0.3073903
SB_LC,3,0,0,5,4,0.2635842,0.3146953
SB_LC,3,0,0,5,5,0.2704738,0.3220003
SB_LC,3,0,0,5,6,0.2773634,0.3293053
SB_LC,3,0,0,5,7,0.284253,0.3366103
SB_LC,3,0,0,5,8,0.2911426,0.3439153
SB_LC,3,0,0,5,9,0.2980322,0.3512203
SB_LC,3,0,0,5,10,0.3049218,0.3585253
SB_LC,3,0,0,5,11,0.3118114,0.3658303
SB_LC,3,0,0,5,12,0.318701,0.3731353
SB_LC,3,0,0,5,13,0.3255906,0.3804403
SB_LC,3,0,0,5,14,0.3324805,0.3877459
SB_LC,3,0,0,6,1,0.2529432,0.3033365
SB_LC,3,0,0,6,2,0.2599469,0.3107546
SB_LC,3,0,0,6,3,0.2669506,0.3181727
SB_LC,3,0,0,6,4,0.2739543,0.3255908
SB_LC,3,0,0,6,5,0.280958,0.3330089
SB_LC,3,0,0,6,6,0.2879617,0.340427
SB_LC,3,0,0,6,7,0.2949654,0.3478451
SB_LC,3,0,0,6,8,0.3019691,0.3552632
SB_LC,3,0,0,6,9,0.3089728,0.3626813
SB_LC,3,0,0,6,10,0.3159765,0.3700994
SB_LC,3,0,0,6,11,0.3229802,0.3775175
SB_LC,3,0,0,6,12,0.3299839,0.3849356
SB_LC,3,0,0,6,13,0.3369876,0.3923537
SB_LC,3,0,0,6,14,0.3439919,0.3997716
SB_LC,3,1,0,0,1,0.2104174,0.2420809
SB_LC,3,1,0,0,2,0.2204715,0.2517138
SB_LC,3,1,0,0,3,0.2305256,0.2613467
SB_LC,3,1,0,0,4,0.2405797,0.2709796
SB_LC,3,1,0,0,5,0.2506338,0.2806125
SB_LC,3,1,0,0,6,0.260688,0.2902452
SB_LC,3,1,0,1,1,0.2053252,0.2356869
SB_LC,3,1,0,1,2,0.2174868,0.247322
SB_LC,3,1,0,1,3,0.2296484,0.2589571
SB_LC,3,1,0,1,4,0.24181,0.2705923
SB_LC,3,1,0,2,1,0.2141326,0.2437197
SB_LC,3,1,0,2,2,0.2247585,0.2537177
SB_LC,3,1,0,2,3,0.2353844,0.2637157
SB_LC,3,1,0,2,4,0.2460103,0.2737137
SB_LC,3,1,0,2,5,0.2566362,0.2837117
SB_LC,3,1,0,2,6,0.2672622,0.2937095
SB_LC,3,1,0,3,1,0.2284987,0.2506486
SB_LC,3,1,0,3,2,0.239398,0.2604449
SB_LC,3,1,0,3,3,0.2502973,0.2702412
SB_LC,3,1,0,3,4,0.2611966,0.2800375
SB_LC,3,1,0,3,5,0.2720959,0.2898338
SB_LC,3,1,0,3,6,0.282995,0.2996303
SB_LC,3,1,0,4,1,0.2343037,0.2565194
SB_LC,3,1,0,4,2,0.2449401,0.2665723
SB_LC,3,1,0,4,3,0.2555765,0.2766252
SB_LC,3,1,0,4,4,0.2662129,0.2866781
SB_LC,3,1,0,4,5,0.2768493,0.296731
SB_LC,3,1,0,4,6,0.2874857,0.3067839
SB_LC,3,1,0,4,7,0.2981221,0.3168368
SB_LC,3,1,0,4,8,0.3087583,0.3268894
SB_LC,3,1,0,5,1,0.253529,0.3154124
SB_LC,3,1,0,5,2,0.2614483,0.3231508
SB_LC,3,1,0,5,3,0.2693676,0.3308892
SB_LC,3,1,0,5,4,0.2772869,0.3386276
SB_LC,3,1,0,5,5,0.2852062,0.346366
SB_LC,3,1,0,5,6,0.2931255,0.3541044
SB_LC,3,1,0,5,7,0.3010448,0.3618428
SB_LC,3,1,0,5,8,0.3089641,0.3695812
SB_LC,3,1,0,5,9,0.3168834,0.3773196
SB_LC,3,1,0,5,10,0.3248027,0.385058
SB_LC,3,1,0,5,11,0.332722,0.3927964
SB_LC,3,1,0,5,12,0.3406413,0.4005348
SB_LC,3,1,0,5,13,0.3485606,0.4082732
SB_LC,3,1,0,5,14,0.3564795,0.4160111
SB_LC,3,1,0,6,1,0.2505544,0.3031013
SB_LC,3,1,0,6,2,0.2593939,0.3118501
SB_LC,3,1,0,6,3,0.2682334,0.3205989
SB_LC,3,1,0,6,4,0.2770729,0.3293477
SB_LC,3,1,0,6,5,0.2859124,0.3380965
SB_LC,3,1,0,6,6,0.2947519,0.3468453
SB_LC,3,1,0,6,7,0.3035914,0.3555941
SB_LC,3,1,0,6,8,0.3124309,0.3643429
SB_LC,3,1,0,6,9,0.3212704,0.3730917
SB_LC,3,1,0,6,10,0.3301099,0.3818405
SB_LC,3,1,0,6,11,0.3389494,0.3905893
SB_LC,3,1,0,6,12,0.3477889,0.3993381
SB_LC,3,1,0,6,13,0.3566284,0.4080869
SB_LC,3,1,0,6,14,0.365468,0.4168359
SB_LC,3,2,0,0,1,0.2340262,0.2643068
SB_LC,3,2,0,0,2,0.2439417,0.274177
SB_LC,3,2,0,0,3,0.2538572,0.2840472
SB_LC,3,2,0,0,4,0.2637727,0.2939174
SB_LC,3,2,0,0,5,0.2736882,0.3037876
SB_LC,3,2,0,0,6,0.2836037,0.3136577
SB_LC,3,2,0,1,1,0.2242641,0.252126
SB_LC,3,2,0,1,2,0.2361525,0.2629764
SB_LC,3,2,0,1,3,0.2480409,0.2738268
SB_LC,3,2,0,1,4,0.2599293,0.2846772
SB_LC,3,2,0,1,5,0.2718177,0.2955276
SB_LC,3,2,0,1,6,0.2837061,0.306378
SB_LC,3,2,0,1,7,0.2955945,0.3172284
SB_LC,3,2,0,1,8,0.307483,0.3280789
SB_LC,3,2,0,2,1,0.2288189,0.2610025
SB_LC,3,2,0,2,2,0.2405366,0.2714224
SB_LC,3,2,0,2,3,0.2522543,0.2818423
SB_LC,3,2,0,2,4,0.263972,0.2922622
SB_LC,3,2,0,2,5,0.2756897,0.3026821
SB_LC,3,2,0,2,6,0.2874072,0.3131022
SB_LC,3,2,0,3,1,0.2475377,0.2675392
SB_LC,3,2,0,3,2,0.2591164,0.2782749
SB_LC,3,2,0,3,3,0.2706951,0.2890106
SB_LC,3,2,0,3,4,0.2822738,0.2997463
SB_LC,3,2,0,3,5,0.2938525,0.310482
SB_LC,3,2,0,3,6,0.3054312,0.3212179
SB_LC,3,2,0,4,1,0.2483878,0.2718062
SB_LC,3,2,0,4,2,0.2597757,0.28215
SB_LC,3,2,0,4,3,0.2711636,0.2924938
SB_LC,3,2,0,4,4,0.2825515,0.3028376
SB_LC,3,2,0,4,5,0.2939394,0.3131814
SB_LC,3,2,0,4,6,0.3053273,0.3235252
SB_LC,3,2,0,4,7,0.3167152,0.333869
SB_LC,3,2,0,4,8,0.3281034,0.344213
SB_LC,3,2,0,5,1,0.257327,0.307936
SB_LC,3,2,0,5,2,0.2646985,0.3155039
SB_LC,3,2,0,5,3,0.27207,0.3230718
SB_LC,3,2,0,5,4,0.2794415,0.3306397
SB_LC,3,2,0,5,5,0.286813,0.3382076
SB_LC,3,2,0,5,6,0.2941845,0.3457755
SB_LC,3,2,0,5,7,0.301556,0.3533434
SB_LC,3,2,0,5,8,0.3089275,0.3609113
SB_LC,3,2,0,5,9,0.316299,0.3684792
SB_LC,3,2,0,5,10,0.3236705,0.3760471
SB_LC,3,2,0,5,11,0.331042,0.383615
SB_LC,3,2,0,5,12,0.3384135,0.3911829
SB_LC,3,2,0,5,13,0.345785,0.3987508
SB_LC,3,2,0,5,14,0.3531569,0.4063191
SB_LC,3,2,0,6,1,0.2659527,0.3169846
SB_LC,3,2,0,6,2,0.2732844,0.3245924
SB_LC,3,2,0,6,3,0.2806161,0.3322002
SB_LC,3,2,0,6,4,0.2879478,0.339808
SB_LC,3,2,0,6,5,0.2952795,0.3474158
SB_LC,3,2,0,6,6,0.3026112,0.3550236
SB_LC,3,2,0,6,7,0.3099429,0.3626314
SB_LC,3,2,0,6,8,0.3172746,0.3702392
SB_LC,3,2,0,6,9,0.3246063,0.377847
SB_LC,3,2,0,6,10,0.331938,0.3854548
SB_LC,3,2,0,6,11,0.3392697,0.3930626
SB_LC,3,2,0,6,12,0.3466014,0.4006704
SB_LC,3,2,0,6,13,0.3539331,0.4082782
SB_LC,3,2,0,6,14,0.3612643,0.4158864
SB_LC,3,3,0,0,1,0.1919027,0.221676
SB_LC,3,3,0,0,2,0.2038573,0.2336131
SB_LC,3,3,0,0,3,0.2158119,0.2455502
SB_LC,3,3,0,0,4,0.2277665,0.2574872
SB_LC,3,3,0,1,1,0.2118163,0.2404157
SB_LC,3,3,0,1,2,0.2229024,0.2513819
SB_LC,3,3,0,1,3,0.2339885,0.2623481
SB_LC,3,3,0,1,4,0.2450746,0.2733143
SB_LC,3,3,0,1,5,0.2561607,0.2842805
SB_LC,3,3,0,1,6,0.2672468,0.2952467
SB_LC,3,3,0,1,7,0.2783329,0.3062131
SB_LC,3,3,0,2,1,0.2026031,0.2340396
SB_LC,3,3,0,2,2,0.2126992,0.2434528
SB_LC,3,3,0,2,3,0.2227953,0.252866
SB_LC,3,3,0,2,4,0.2328914,0.2622792
SB_LC,3,3,0,2,5,0.2429875,0.2716924
SB_LC,3,3,0,3,1,0.2169807,0.2399206
SB_LC,3,3,0,3,2,0.2281662,0.2503819
SB_LC,3,3,0,3,3,0.2393517,0.2608432
SB_LC,3,3,0,3,4,0.2505372,0.2713045
SB_LC,3,3,0,3,5,0.2617226,0.2817658
SB_LC,3,3,0,4,1,0.1961142,0.2167366
SB_LC,3,3,0,4,2,0.2093865,0.2302783
SB_LC,3,3,0,4,3,0.2226589,0.2438201
SB_LC,3,3,0,5,1,0.2386994,0.2893742
SB_LC,3,3,0,5,2,0.2455957,0.2967099
SB_LC,3,3,0,5,3,0.252492,0.3040456
SB_LC,3,3,0,5,4,0.2593883,0.3113813
SB_LC,3,3,0,5,5,0.2662846,0.318717
SB_LC,3,3,0,5,6,0.2731809,0.3260527
SB_LC,3,3,0,5,7,0.2800772,0.3333884
SB_LC,3,3,0,5,8,0.2869735,0.3407241
SB_LC,3,3,0,5,9,0.2938698,0.3480598
SB_LC,3,3,0,5,10,0.3007661,0.3553955
SB_LC,3,3,0,5,11,0.3076624,0.3627312
SB_LC,3,3,0,5,12,0.3145587,0.3700669
SB_LC,3,3,0,5,13,0.321455,0.3774026
SB_LC,3,3,0,5,14,0.3283509,0.3847384
SB_LC,3,3,0,6,1,0.2482591,0.3003254
SB_LC,3,3,0,6,2,0.2554189,0.3077922
SB_LC,3,3,0,6,3,0.2625787,0.315259
SB_LC,3,3,0,6,4,0.2697385,0.3227258
SB_LC,3,3,0,6,5,0.2768983,0.3301926
SB_LC,3,3,0,6,6,0.2840581,0.3376594
SB_LC,3,3,0,6,7,0.2912179,0.3451262
SB_LC,3,3,0,6,8,0.2983777,0.352593
SB_LC,3,3,0,6,9,0.3055375,0.3600598
SB_LC,3,3,0,6,10,0.3126973,0.3675266
SB_LC,3,3,0,6,11,0.3198571,0.3749934
SB_LC,3,3,0,6,12,0.3270169,0.3824602
SB_LC,3,3,0,6,13,0.3341767,0.389927
SB_LC,3,3,0,6,14,0.3413371,0.3973942
SB_LC,3,4,0,0,1,0.2010507,0.2322001
SB_LC,3,4,0,0,2,0.2111681,0.2420914
SB_LC,3,4,0,0,3,0.2212855,0.2519827
SB_LC,3,4,0,0,4,0.2314029,0.261874
SB_LC,3,4,0,0,5,0.2415203,0.2717653
SB_LC,3,4,0,1,1,0.1823439,0.2130012
SB_LC,3,4,0,1,2,0.1950424,0.2236947
SB_LC,3,4,0,2,1,0.1985291,0.2268812
SB_LC,3,4,0,2,2,0.2091191,0.2373794
SB_LC,3,4,0,2,3,0.2197091,0.2478776
SB_LC,3,4,0,2,4,0.230299,0.2583759
SB_LC,3,4,0,3,1,0.2032819,0.223828
SB_LC,3,4,0,3,2,0.2150869,0.234984
SB_LC,3,4,0,3,3,0.2268919,0.24614
SB_LC,3,4,0,3,4,0.2386969,0.257296
SB_LC,3,4,0,4,1,0.1940034,0.214861
SB_LC,3,4,0,4,2,0.2055139,0.2268065
SB_LC,3,4,0,5,1,0.2467215,0.3071751
SB_LC,3,4,0,5,2,0.2544381,0.3149539
SB_LC,3,4,0,5,3,0.2621547,0.3227327
SB_LC,3,4,0,5,4,0.2698713,0.3305115
SB_LC,3,4,0,5,5,0.2775879,0.3382903
SB_LC,3,4,0,5,6,0.2853045,0.3460691
SB_LC,3,4,0,5,7,0.2930211,0.3538479
SB_LC,3,4,0,5,8,0.3007377,0.3616267
SB_LC,3,4,0,5,9,0.3084543,0.3694055
SB_LC,3,4,0,5,10,0.3161709,0.3771843
SB_LC,3,4,0,5,11,0.3238875,0.3849631
SB_LC,3,4,0,5,12,0.3316041,0.3927419
SB_LC,3,4,0,5,13,0.3393207,0.4005207
SB_LC,3,4,0,5,14,0.3470369,0.4082996
SB_LC,3,4,0,6,1,0.2431858,0.2957439
SB_LC,3,4,0,6,2,0.2516952,0.304368
SB_LC,3,4,0,6,3,0.2602046,0.3129921
SB_LC,3,4,0,6,4,0.268714,0.3216162
SB_LC,3,4,0,6,5,0.2772234,0.3302403
SB_LC,3,4,0,6,6,0.2857328,0.3388644
SB_LC,3,4,0,6,7,0.2942422,0.3474885
SB_LC,3,4,0,6,8,0.3027516,0.3561126
SB_LC,3,4,0,6,9,0.311261,0.3647367
SB_LC,3,4,0,6,10,0.3197704,0.3733608
SB_LC,3,4,0,6,11,0.3282798,0.3819849
SB_LC,3,4,0,6,12,0.3367892,0.390609
SB_LC,3,4,0,6,13,0.3452986,0.3992331
SB_LC,3,4,0,6,14,0.3538081,0.4078575
SB_LC,3,5,0,0,1,0.2023329,0.2334496
SB_LC,3,5,0,0,2,0.2124803,0.2428549
SB_LC,3,5,0,0,3,0.2226277,0.2522602
SB_LC,3,5,0,0,4,0.2327751,0.2616655
SB_LC,3,5,0,0,5,0.2429225,0.2710708
SB_LC,3,5,0,0,6,0.2530697,0.2804763
SB_LC,3,5,0,1,1,0.1982289,0.2275894
SB_LC,3,5,0,1,2,0.2099956,0.2390502
SB_LC,3,5,0,1,3,0.2217623,0.250511
SB_LC,3,5,0,1,4,0.2335291,0.2619717
SB_LC,3,5,0,2,1,0.2054618,0.2354814
SB_LC,3,5,0,2,2,0.2157196,0.2450104
SB_LC,3,5,0,2,3,0.2259774,0.2545394
SB_LC,3,5,0,2,4,0.2362352,0.2640684
SB_LC,3,5,0,2,5,0.246493,0.2735974
SB_LC,3,5,0,2,6,0.2567507,0.2831264
SB_LC,3,5,0,3,1,0.2236709,0.2444304
SB_LC,3,5,0,3,2,0.2340455,0.2542479
SB_LC,3,5,0,3,3,0.2444201,0.2640654
SB_LC,3,5,0,3,4,0.2547947,0.2738829
SB_LC,3,5,0,3,5,0.2651693,0.2837004
SB_LC,3,5,0,3,6,0.275544,0.293518
SB_LC,3,5,0,4,1,0.2283898,0.249979
SB_LC,3,5,0,4,2,0.2386296,0.2598807
SB_LC,3,5,0,4,3,0.2488694,0.2697824
SB_LC,3,5,0,4,4,0.2591092,0.2796841
SB_LC,3,5,0,4,5,0.269349,0.2895858
SB_LC,3,5,0,4,6,0.2795888,0.2994875
SB_LC,3,5,0,4,7,0.2898286,0.3093892
SB_LC,3,5,0,4,8,0.3000686,0.3192906
SB_LC,3,5,0,5,1,0.2374465,0.2865137
SB_LC,3,5,0,5,2,0.244126,0.2937397
SB_LC,3,5,0,5,3,0.2508055,0.3009657
SB_LC,3,5,0,5,4,0.257485,0.3081917
SB_LC,3,5,0,5,5,0.2641645,0.3154177
SB_LC,3,5,0,5,6,0.270844,0.3226437
SB_LC,3,5,0,5,7,0.2775235,0.3298697
SB_LC,3,5,0,5,8,0.284203,0.3370957
SB_LC,3,5,0,5,9,0.2908825,0.3443217
SB_LC,3,5,0,5,10,0.297562,0.3515477
SB_LC,3,5,0,5,11,0.3042415,0.3587737
SB_LC,3,5,0,5,12,0.310921,0.3659997
SB_LC,3,5,0,5,13,0.3176005,0.3732257
SB_LC,3,5,0,5,14,0.3242804,0.3804513
SB_LC,3,5,0,6,1,0.2476545,0.2969337
SB_LC,3,5,0,6,2,0.254503,0.3043015
SB_LC,3,5,0,6,3,0.2613515,0.3116693
SB_LC,3,5,0,6,4,0.2682,0.3190371
SB_LC,3,5,0,6,5,0.2750485,0.3264049
SB_LC,3,5,0,6,6,0.281897,0.3337727
SB_LC,3,5,0,6,7,0.2887455,0.3411405
SB_LC,3,5,0,6,8,0.295594,0.3485083
