unit,=,ns,,,,,
SBox_Type,Stage_Num,Switch_Num,Output_Num,Input_Num,Num_Loads,Rise_Delay,Fall_Delay
SB_LC,0,5,2,2,1,0.7188296,0.8522248
SB_LC,0,5,2,2,2,0.8237838,0.976494
SB_LC,0,5,2,2,3,0.9214001,1.0872
SB_LC,0,5,2,3,1,0.7303501,0.8688074
SB_LC,0,5,2,3,2,0.8436936,1.0022
SB_LC,0,5,2,3,3,0.9308209,1.0999
SB_LC,0,5,2,4,1,0.7010651,0.8279886
SB_LC,0,5,2,4,2,0.8119214,0.9521804
SB_LC,0,5,2,4,3,0.9198268,1.0749
SB_LC,0,5,2,5,1,0.701921,0.8399964
SB_LC,0,5,2,5,2,0.8127725,0.9639722
SB_LC,0,5,2,5,3,0.9246384,1.0893
SB_LC,1,0,0,0,1,0.5603321,0.7290392
SB_LC,1,0,0,0,2,0.6412631,0.8326751
SB_LC,1,0,0,0,3,0.7215944,0.9327426
SB_LC,1,0,0,0,4,0.801624,1.0327
SB_LC,1,0,0,0,5,0.8804957,1.1311
SB_LC,1,0,0,0,6,0.9577181,1.2282
SB_LC,1,0,0,0,7,1.0357,1.3242
SB_LC,1,0,0,0,8,1.1098,1.4187
SB_LC,1,0,0,1,1,0.6024692,0.7740105
SB_LC,1,0,0,1,2,0.6840594,0.8791617
SB_LC,1,0,0,1,3,0.7669712,0.9824135
SB_LC,1,0,0,1,4,0.8461907,1.0859
SB_LC,1,0,0,1,5,0.9245993,1.1873
SB_LC,1,0,0,1,6,1.0039,1.2887
SB_LC,1,0,0,1,7,1.0792,1.3807
SB_LC,1,0,0,1,8,1.1375,1.4611
SB_LC,1,0,0,2,1,0.6690578,0.7624735
SB_LC,1,0,0,2,2,0.7514356,0.8653909
SB_LC,1,0,0,2,3,0.8317848,0.9747742
SB_LC,1,0,0,2,4,0.9115713,1.0745
SB_LC,1,0,0,2,5,0.990484,1.1811
SB_LC,1,0,0,2,6,1.0677,1.2795
SB_LC,1,0,0,2,7,1.1329,1.3647
SB_LC,1,0,0,2,8,1.1912,1.4456
SB_LC,1,0,0,3,1,0.669441,0.7758377
SB_LC,1,0,0,3,2,0.7529246,0.885017
SB_LC,1,0,0,3,3,0.8357152,0.992539
SB_LC,1,0,0,3,4,0.9161526,1.1019
SB_LC,1,0,0,3,5,0.9960498,1.2071
SB_LC,1,0,0,3,6,1.0748,1.3083
SB_LC,1,0,0,3,7,1.1429,1.3986
SB_LC,1,0,0,3,8,1.2062,1.4835
SB_LC,1,0,0,4,1,0.6982667,0.7749615
SB_LC,1,0,0,4,2,0.783142,0.8785448
SB_LC,1,0,0,4,3,0.8640547,0.9857055
SB_LC,1,0,0,4,4,0.9450057,1.0883
SB_LC,1,0,0,4,5,1.0245,1.1937
SB_LC,1,0,0,4,6,1.1023,1.2945
SB_LC,1,0,0,4,7,1.1711,1.3812
SB_LC,1,0,0,4,8,1.2297,1.4583
SB_LC,1,0,0,5,1,0.7017421,0.7973462
SB_LC,1,0,0,5,2,0.7866414,0.8996288
SB_LC,1,0,0,5,3,0.8670574,1.0034
SB_LC,1,0,0,5,4,0.9480762,1.1077
SB_LC,1,0,0,5,5,1.0276,1.2127
SB_LC,1,0,0,5,6,1.1056,1.3128
SB_LC,1,0,0,5,7,1.1829,1.4126
SB_LC,1,0,0,5,8,1.2355,1.4826
SB_LC,1,0,1,0,1,0.6472266,0.8364144
SB_LC,1,0,1,0,2,0.7339559,0.9467361
SB_LC,1,0,1,0,3,0.8194363,1.0558
SB_LC,1,0,1,0,4,0.9056346,1.1664
SB_LC,1,0,1,0,5,0.9890683,1.2749
SB_LC,1,0,1,0,6,1.0721,1.3751
SB_LC,1,0,1,0,7,1.1537,1.4799
SB_LC,1,0,1,0,8,1.2103,1.5568
SB_LC,1,0,1,1,1,0.628611,0.792348
SB_LC,1,0,1,1,2,0.7142533,0.8989545
SB_LC,1,0,1,1,3,0.7999551,1.0102
SB_LC,1,0,1,1,4,0.883575,1.1151
SB_LC,1,0,1,1,5,0.9675037,1.2216
SB_LC,1,0,1,1,6,1.0507,1.3297
SB_LC,1,0,1,1,7,1.1331,1.4297
SB_LC,1,0,1,1,8,1.2087,1.5293
SB_LC,1,0,1,2,1,0.7169652,0.8088268
SB_LC,1,0,1,2,2,0.8032305,0.9210184
SB_LC,1,0,1,2,3,0.8879648,1.0311
SB_LC,1,0,1,2,4,0.9720794,1.1408
SB_LC,1,0,1,2,5,1.0551,1.2526
SB_LC,1,0,1,2,6,1.137,1.3555
SB_LC,1,0,1,2,7,1.2058,1.4467
SB_LC,1,0,1,2,8,1.2672,1.5291
SB_LC,1,0,1,3,1,0.7171714,0.8292167
SB_LC,1,0,1,3,2,0.8053972,0.9413951
SB_LC,1,0,1,3,3,0.8922485,1.0546
SB_LC,1,0,1,3,4,0.9773293,1.1679
SB_LC,1,0,1,3,5,1.0616,1.2796
SB_LC,1,0,1,3,6,1.1452,1.3862
SB_LC,1,0,1,3,7,1.2173,1.4813
SB_LC,1,0,1,3,8,1.2842,1.5707
